trade_date,rule_id,level,field,count
2022-12-21,MISSING_VALUE,WARN,amount,130
2022-12-21,VWAP_OUT_OF_RANGE,ERROR,amount,2
2022-12-22,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2022-12-22,MISSING_VALUE,WARN,amount,131
2022-12-23,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2022-12-23,MISSING_VALUE,WARN,amount,131
2022-12-26,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2022-12-26,MISSING_VALUE,WARN,amount,131
2022-12-26,VWAP_OUT_OF_RANGE,ERROR,amount,2
2022-12-27,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2022-12-27,MISSING_VALUE,WARN,amount,131
2022-12-28,MISSING_VALUE,WARN,amount,131
2022-12-28,VWAP_OUT_OF_RANGE,ERROR,amount,1
2022-12-29,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2022-12-29,MISSING_VALUE,WARN,amount,131
2022-12-29,VWAP_OUT_OF_RANGE,ERROR,amount,2
2022-12-30,MISSING_VALUE,WARN,amount,130
2023-01-03,MISSING_VALUE,WARN,amount,130
2023-01-03,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-01-04,MISSING_VALUE,WARN,amount,130
2023-01-04,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-01-05,MISSING_VALUE,WARN,amount,130
2023-01-05,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-01-06,MISSING_VALUE,WARN,amount,130
2023-01-09,MISSING_VALUE,WARN,amount,130
2023-01-10,MISSING_VALUE,WARN,amount,130
2023-01-10,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-01-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2023-01-11,MISSING_VALUE,WARN,amount,130
2023-01-12,MISSING_VALUE,WARN,amount,129
2023-01-12,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-01-13,MISSING_VALUE,WARN,amount,129
2023-01-13,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-01-16,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-01-16,MISSING_VALUE,WARN,amount,129
2023-01-17,MISSING_VALUE,WARN,amount,128
2023-01-18,MISSING_VALUE,WARN,amount,129
2023-01-19,MISSING_VALUE,WARN,amount,128
2023-01-20,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-01-20,MISSING_VALUE,WARN,amount,128
2023-01-30,MISSING_VALUE,WARN,amount,128
2023-01-30,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-01-31,MISSING_VALUE,WARN,amount,128
2023-01-31,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-02-01,MISSING_VALUE,WARN,amount,128
2023-02-02,MISSING_VALUE,WARN,amount,129
2023-02-02,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-02-03,MISSING_VALUE,WARN,amount,126
2023-02-03,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-02-06,MISSING_VALUE,WARN,amount,126
2023-02-06,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-02-07,MISSING_VALUE,WARN,amount,126
2023-02-07,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-02-08,MISSING_VALUE,WARN,amount,125
2023-02-08,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-02-09,MISSING_VALUE,WARN,amount,126
2023-02-09,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-02-10,MISSING_VALUE,WARN,amount,126
2023-02-10,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-02-13,MISSING_VALUE,WARN,amount,126
2023-02-13,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-02-14,MISSING_VALUE,WARN,amount,125
2023-02-14,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-02-15,MISSING_VALUE,WARN,amount,125
2023-02-15,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-02-16,MISSING_VALUE,WARN,amount,125
2023-02-16,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-02-17,MISSING_VALUE,WARN,amount,125
2023-02-17,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-02-20,MISSING_VALUE,WARN,amount,126
2023-02-20,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-02-21,MISSING_VALUE,WARN,amount,126
2023-02-22,MISSING_VALUE,WARN,amount,126
2023-02-22,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-02-23,MISSING_VALUE,WARN,amount,126
2023-02-23,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-02-24,MISSING_VALUE,WARN,amount,126
2023-02-27,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-02-27,MISSING_VALUE,WARN,amount,126
2023-02-27,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-02-28,MISSING_VALUE,WARN,amount,125
2023-02-28,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-03-01,MISSING_VALUE,WARN,amount,125
2023-03-02,MISSING_VALUE,WARN,amount,125
2023-03-02,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-03-03,MISSING_VALUE,WARN,amount,124
2023-03-03,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-03-06,MISSING_VALUE,WARN,amount,124
2023-03-07,MISSING_VALUE,WARN,amount,124
2023-03-07,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-03-08,MISSING_VALUE,WARN,amount,124
2023-03-08,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-03-09,MISSING_VALUE,WARN,amount,124
2023-03-09,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-03-10,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-03-10,MISSING_VALUE,WARN,amount,124
2023-03-10,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-03-13,MISSING_VALUE,WARN,amount,124
2023-03-14,MISSING_VALUE,WARN,amount,124
2023-03-15,MISSING_VALUE,WARN,amount,124
2023-03-15,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-03-16,MISSING_VALUE,WARN,amount,124
2023-03-17,MISSING_VALUE,WARN,amount,124
2023-03-17,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-03-20,MISSING_VALUE,WARN,amount,124
2023-03-21,MISSING_VALUE,WARN,amount,124
2023-03-22,MISSING_VALUE,WARN,amount,124
2023-03-22,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-03-23,MISSING_VALUE,WARN,amount,124
2023-03-23,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-03-24,MISSING_VALUE,WARN,amount,124
2023-03-27,MISSING_VALUE,WARN,amount,125
2023-03-28,MISSING_VALUE,WARN,amount,125
2023-03-28,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-03-29,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2023-03-29,MISSING_VALUE,WARN,amount,124
2023-03-30,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2023-03-30,MISSING_VALUE,WARN,amount,123
2023-03-31,MISSING_VALUE,WARN,amount,124
2023-04-03,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-04-03,MISSING_VALUE,WARN,amount,124
2023-04-03,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-04-04,MISSING_VALUE,WARN,amount,124
2023-04-04,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-04-06,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-04-06,MISSING_VALUE,WARN,amount,124
2023-04-06,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-04-07,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-04-07,MISSING_VALUE,WARN,amount,124
2023-04-07,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-04-10,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-04-10,MISSING_VALUE,WARN,amount,124
2023-04-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2023-04-11,MISSING_VALUE,WARN,amount,124
2023-04-11,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-04-12,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2023-04-12,MISSING_VALUE,WARN,amount,124
2023-04-12,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-04-13,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2023-04-13,MISSING_VALUE,WARN,amount,124
2023-04-13,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-04-14,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-04-14,MISSING_VALUE,WARN,amount,124
2023-04-14,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-04-17,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2023-04-17,MISSING_VALUE,WARN,amount,124
2023-04-17,VWAP_OUT_OF_RANGE,ERROR,amount,4
2023-04-18,MISSING_VALUE,WARN,amount,123
2023-04-18,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-04-19,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2023-04-19,MISSING_VALUE,WARN,amount,122
2023-04-20,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,6
2023-04-20,MISSING_VALUE,WARN,amount,123
2023-04-20,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-04-21,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,6
2023-04-21,MISSING_VALUE,WARN,amount,123
2023-04-21,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-04-24,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,6
2023-04-24,MISSING_VALUE,WARN,amount,123
2023-04-24,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-04-25,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,6
2023-04-25,MISSING_VALUE,WARN,amount,122
2023-04-26,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,9
2023-04-26,MISSING_VALUE,WARN,amount,121
2023-04-27,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,10
2023-04-27,MISSING_VALUE,WARN,amount,117
2023-04-27,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-04-28,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,23
2023-04-28,MISSING_VALUE,WARN,amount,108
2023-04-28,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-05-04,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,6
2023-05-04,MISSING_VALUE,WARN,amount,83
2023-05-04,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-05-05,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,9
2023-05-05,MISSING_VALUE,WARN,amount,105
2023-05-08,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,9
2023-05-08,MISSING_VALUE,WARN,amount,105
2023-05-08,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-05-09,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,13
2023-05-09,MISSING_VALUE,WARN,amount,106
2023-05-09,VWAP_OUT_OF_RANGE,ERROR,amount,4
2023-05-10,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,17
2023-05-10,MISSING_VALUE,WARN,amount,105
2023-05-10,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-05-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,16
2023-05-11,MISSING_VALUE,WARN,amount,105
2023-05-11,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-05-12,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,37
2023-05-12,MISSING_VALUE,WARN,amount,105
2023-05-12,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-05-15,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,12
2023-05-15,MISSING_VALUE,WARN,amount,105
2023-05-15,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-05-16,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,40
2023-05-16,MISSING_VALUE,WARN,amount,106
2023-05-16,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-05-17,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,28
2023-05-17,MISSING_VALUE,WARN,amount,106
2023-05-17,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-05-18,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,29
2023-05-18,MISSING_VALUE,WARN,amount,106
2023-05-18,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-05-19,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,60
2023-05-19,MISSING_VALUE,WARN,amount,105
2023-05-19,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-05-22,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,31
2023-05-22,MISSING_VALUE,WARN,amount,105
2023-05-22,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-05-23,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,48
2023-05-23,MISSING_VALUE,WARN,amount,104
2023-05-23,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-05-24,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,45
2023-05-24,MISSING_VALUE,WARN,amount,103
2023-05-24,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-05-25,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,46
2023-05-25,MISSING_VALUE,WARN,amount,102
2023-05-25,VWAP_OUT_OF_RANGE,ERROR,amount,4
2023-05-26,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,79
2023-05-26,MISSING_VALUE,WARN,amount,101
2023-05-26,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-05-29,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,45
2023-05-29,MISSING_VALUE,WARN,amount,100
2023-05-29,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-05-30,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,80
2023-05-30,MISSING_VALUE,WARN,amount,101
2023-05-30,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-05-31,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,98
2023-05-31,MISSING_VALUE,WARN,amount,103
2023-05-31,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-06-01,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,64
2023-06-01,MISSING_VALUE,WARN,amount,102
2023-06-02,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,61
2023-06-02,MISSING_VALUE,WARN,amount,102
2023-06-02,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-06-05,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,40
2023-06-05,MISSING_VALUE,WARN,amount,101
2023-06-05,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-06-06,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,72
2023-06-06,MISSING_VALUE,WARN,amount,101
2023-06-07,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,83
2023-06-07,MISSING_VALUE,WARN,amount,101
2023-06-07,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-06-08,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,65
2023-06-08,MISSING_VALUE,WARN,amount,101
2023-06-08,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-06-09,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,106
2023-06-09,MISSING_VALUE,WARN,amount,100
2023-06-09,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-06-12,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,46
2023-06-12,MISSING_VALUE,WARN,amount,101
2023-06-12,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-06-13,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,56
2023-06-13,MISSING_VALUE,WARN,amount,102
2023-06-13,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-06-14,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,60
2023-06-14,MISSING_VALUE,WARN,amount,100
2023-06-14,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-06-15,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,89
2023-06-15,MISSING_VALUE,WARN,amount,102
2023-06-15,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-06-16,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,116
2023-06-16,MISSING_VALUE,WARN,amount,100
2023-06-16,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-06-19,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,44
2023-06-19,MISSING_VALUE,WARN,amount,102
2023-06-19,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-06-20,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,73
2023-06-20,MISSING_VALUE,WARN,amount,103
2023-06-20,VWAP_OUT_OF_RANGE,ERROR,amount,4
2023-06-21,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,86
2023-06-21,MISSING_VALUE,WARN,amount,101
2023-06-21,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-06-26,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,34
2023-06-26,MISSING_VALUE,WARN,amount,101
2023-06-26,VWAP_OUT_OF_RANGE,ERROR,amount,7
2023-06-27,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,25
2023-06-27,MISSING_VALUE,WARN,amount,101
2023-06-27,VWAP_OUT_OF_RANGE,ERROR,amount,4
2023-06-28,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,65
2023-06-28,MISSING_VALUE,WARN,amount,101
2023-06-28,VWAP_OUT_OF_RANGE,ERROR,amount,7
2023-06-29,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,66
2023-06-29,MISSING_VALUE,WARN,amount,101
2023-06-29,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-06-30,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,52
2023-06-30,MISSING_VALUE,WARN,amount,101
2023-06-30,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-07-03,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,20
2023-07-03,MISSING_VALUE,WARN,amount,102
2023-07-03,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-07-04,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,32
2023-07-04,MISSING_VALUE,WARN,amount,102
2023-07-04,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-07-05,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,41
2023-07-05,MISSING_VALUE,WARN,amount,100
2023-07-05,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-07-06,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,51
2023-07-06,MISSING_VALUE,WARN,amount,97
2023-07-06,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-07-07,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,84
2023-07-07,MISSING_VALUE,WARN,amount,95
2023-07-07,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-07-10,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,34
2023-07-10,MISSING_VALUE,WARN,amount,94
2023-07-10,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-07-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,48
2023-07-11,MISSING_VALUE,WARN,amount,94
2023-07-11,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-07-12,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,50
2023-07-12,MISSING_VALUE,WARN,amount,92
2023-07-12,VWAP_OUT_OF_RANGE,ERROR,amount,4
2023-07-13,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,43
2023-07-13,MISSING_VALUE,WARN,amount,89
2023-07-13,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-07-14,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,63
2023-07-14,MISSING_VALUE,WARN,amount,89
2023-07-14,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-07-17,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,25
2023-07-17,MISSING_VALUE,WARN,amount,89
2023-07-17,VWAP_OUT_OF_RANGE,ERROR,amount,7
2023-07-18,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,21
2023-07-18,MISSING_VALUE,WARN,amount,89
2023-07-18,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-07-19,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,19
2023-07-19,MISSING_VALUE,WARN,amount,89
2023-07-19,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-07-20,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,24
2023-07-20,MISSING_VALUE,WARN,amount,89
2023-07-20,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-07-21,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,22
2023-07-21,MISSING_VALUE,WARN,amount,89
2023-07-21,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-07-24,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,7
2023-07-24,MISSING_VALUE,WARN,amount,89
2023-07-25,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,6
2023-07-25,MISSING_VALUE,WARN,amount,89
2023-07-25,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-07-26,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,19
2023-07-26,MISSING_VALUE,WARN,amount,89
2023-07-26,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-07-27,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,7
2023-07-27,MISSING_VALUE,WARN,amount,89
2023-07-27,VWAP_OUT_OF_RANGE,ERROR,amount,4
2023-07-28,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,22
2023-07-28,MISSING_VALUE,WARN,amount,89
2023-07-28,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-07-31,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,8
2023-07-31,MISSING_VALUE,WARN,amount,88
2023-07-31,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-08-01,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2023-08-01,MISSING_VALUE,WARN,amount,88
2023-08-02,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,5
2023-08-02,MISSING_VALUE,WARN,amount,88
2023-08-03,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,4
2023-08-03,MISSING_VALUE,WARN,amount,88
2023-08-03,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-08-04,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,9
2023-08-04,MISSING_VALUE,WARN,amount,88
2023-08-07,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
2023-08-07,MISSING_VALUE,WARN,amount,88
2023-08-07,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-08-08,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,7
2023-08-08,MISSING_VALUE,WARN,amount,88
2023-08-08,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-08-09,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,5
2023-08-09,MISSING_VALUE,WARN,amount,88
2023-08-09,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-08-10,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,8
2023-08-10,MISSING_VALUE,WARN,amount,88
2023-08-10,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-08-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,13
2023-08-11,MISSING_VALUE,WARN,amount,88
2023-08-11,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-08-14,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,5
2023-08-14,MISSING_VALUE,WARN,amount,88
2023-08-15,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,4
2023-08-15,MISSING_VALUE,WARN,amount,88
2023-08-15,VWAP_OUT_OF_RANGE,ERROR,amount,4
2023-08-16,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,5
2023-08-16,MISSING_VALUE,WARN,amount,88
2023-08-16,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-08-17,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,5
2023-08-17,MISSING_VALUE,WARN,amount,88
2023-08-17,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-08-18,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,12
2023-08-18,MISSING_VALUE,WARN,amount,88
2023-08-18,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-08-21,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2023-08-21,MISSING_VALUE,WARN,amount,88
2023-08-21,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-08-22,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,4
2023-08-22,MISSING_VALUE,WARN,amount,88
2023-08-23,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,4
2023-08-23,MISSING_VALUE,WARN,amount,88
2023-08-24,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,6
2023-08-24,MISSING_VALUE,WARN,amount,88
2023-08-25,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,16
2023-08-25,MISSING_VALUE,WARN,amount,88
2023-08-25,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-08-28,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-08-28,MISSING_VALUE,WARN,amount,87
2023-08-29,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,5
2023-08-29,MISSING_VALUE,WARN,amount,87
2023-08-30,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-08-30,MISSING_VALUE,WARN,amount,88
2023-08-30,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-08-31,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2023-08-31,MISSING_VALUE,WARN,amount,88
2023-08-31,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-09-01,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-09-01,MISSING_VALUE,WARN,amount,87
2023-09-01,VWAP_OUT_OF_RANGE,ERROR,amount,3
2023-09-04,MISSING_VALUE,WARN,amount,87
2023-09-04,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-09-05,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-09-05,MISSING_VALUE,WARN,amount,87
2023-09-05,VWAP_OUT_OF_RANGE,ERROR,amount,5
2023-09-06,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-09-06,MISSING_VALUE,WARN,amount,87
2023-09-06,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-09-07,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,1
2023-09-07,MISSING_VALUE,WARN,amount,87
2023-09-07,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-09-08,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2023-09-08,MISSING_VALUE,WARN,amount,87
2023-09-08,VWAP_OUT_OF_RANGE,ERROR,amount,2
2023-09-11,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,2
2023-09-11,MISSING_VALUE,WARN,amount,87
2023-09-11,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-09-12,MISSING_VALUE,WARN,amount,87
2023-09-12,VWAP_OUT_OF_RANGE,ERROR,amount,1
2023-09-13,ADJ_FACTOR_CA_MISMATCH,WARN,fq_factor,3
