trade_date,code,close,low,high,volume,amount,vwap,ratio,matched_factor,matched_after,matched_before
1991-01-18,600651.SH,413.5,411.4,413.5,600.0,9000.0,15.0,0.036276,0.04,1990-12-21,1991-06-29
1991-01-21,600602.SH,525.7,523.1,525.7,180300.0,943000.0,5.230172,0.009949,0.01,1991-01-03,1992-12-01
1991-01-22,600602.SH,523.1,523.1,523.15,20400.0,106000.0,5.196078,0.009933,0.01,1991-01-03,1992-12-01
1991-01-23,600602.SH,520.5,520.5,520.5,87100.0,453000.0,5.200918,0.009992,0.01,1991-01-03,1992-12-01
1991-01-23,600651.SH,411.4,411.4,411.4,1300.0,21000.0,16.153846,0.039266,0.04,1990-12-21,1991-06-29
1991-01-24,600602.SH,517.9,517.9,517.9,147100.0,761000.0,5.173351,0.009989,0.01,1991-01-03,1992-12-01
1991-01-24,600651.SH,409.3,409.3,409.3,200.0,3000.0,15.0,0.036648,0.04,1990-12-21,1991-06-29
1991-01-25,600602.SH,515.3,515.3,515.3,301500.0,1553000.0,5.150912,0.009996,0.01,1991-01-03,1992-12-01
1991-01-28,600602.SH,512.7,512.7,512.7,468900.0,2404000.0,5.126893,0.01,0.01,1991-01-03,1992-12-01
1991-01-29,600602.SH,510.1,510.1,510.1,115000.0,586000.0,5.095652,0.00999,0.01,1991-01-03,1992-12-01
1991-01-30,600602.SH,507.5,507.5,507.5,37500.0,190000.0,5.066667,0.009984,0.01,1991-01-03,1992-12-01
1991-01-31,600602.SH,505.0,505.0,505.0,35500.0,179000.0,5.042254,0.009985,0.01,1991-01-03,1992-12-01
1991-02-01,600602.SH,502.5,502.5,502.5,8900.0,44000.0,4.94382,0.009838,0.01,1991-01-03,1992-12-01
1991-02-04,600602.SH,500.0,500.0,500.0,42500.0,212000.0,4.988235,0.009976,0.01,1991-01-03,1992-12-01
1991-02-05,600602.SH,497.5,497.5,497.5,835200.0,4155000.0,4.974856,0.01,0.01,1991-01-03,1992-12-01
1991-02-05,600651.SH,399.3,399.3,399.3,400.0,7000.0,17.5,0.043827,0.04,1990-12-21,1991-06-29
1991-02-06,600602.SH,500.0,495.0,500.0,528900.0,2621000.0,4.955568,0.009911,0.01,1991-01-03,1992-12-01
1991-02-06,600651.SH,397.3,397.3,397.3,200.0,3000.0,15.0,0.037755,0.04,1990-12-21,1991-06-29
1991-02-07,600602.SH,502.5,502.5,502.5,149300.0,750000.0,5.023443,0.009997,0.01,1991-01-03,1992-12-01
1991-02-07,600651.SH,399.3,395.3,399.3,38100.0,605000.0,15.879265,0.039768,0.04,1990-12-21,1991-06-29
1991-02-08,600602.SH,505.0,505.0,505.0,86500.0,436000.0,5.040462,0.009981,0.01,1991-01-03,1992-12-01
1991-02-08,600651.SH,399.3,399.3,401.3,20000.0,320000.0,16.0,0.04007,0.04,1990-12-21,1991-06-29
1991-02-11,600602.SH,507.5,505.0,507.5,905600.0,4594000.0,5.07288,0.009996,0.01,1991-01-03,1992-12-01
1991-02-11,600651.SH,397.3,397.3,397.3,5000.0,79000.0,15.8,0.039768,0.04,1990-12-21,1991-06-29
1991-02-12,600602.SH,509.0,509.0,510.0,348900.0,1779000.0,5.098882,0.010017,0.01,1991-01-03,1992-12-01
1991-02-13,600602.SH,511.4,510.9,511.5,80200.0,410000.0,5.112219,0.009997,0.01,1991-01-03,1992-12-01
1991-02-14,600602.SH,514.0,512.9,514.0,350300.0,1800000.0,5.138453,0.009997,0.01,1991-01-03,1992-12-01
1991-02-14,600651.SH,391.3,391.3,391.3,1500.0,23000.0,15.333333,0.039186,0.04,1990-12-21,1991-06-29
1991-02-19,600602.SH,516.55,516.4,516.6,108000.0,557000.0,5.157407,0.009984,0.01,1991-01-03,1992-12-01
1991-02-20,600602.SH,519.1,518.0,519.1,73500.0,381000.0,5.183673,0.009986,0.01,1991-01-03,1992-12-01
1991-02-20,600651.SH,387.4,387.4,387.4,400.0,6000.0,15.0,0.03872,0.04,1990-12-21,1991-06-29
1991-02-21,600602.SH,521.7,521.4,521.7,301900.0,1574000.0,5.213647,0.009994,0.01,1991-01-03,1992-12-01
1991-02-21,600651.SH,385.5,385.5,385.5,1400.0,20000.0,14.285714,0.037058,0.04,1990-12-21,1991-06-29
1991-02-22,600602.SH,524.2,524.0,524.3,303000.0,1588000.0,5.240924,0.009998,0.01,1991-01-03,1992-12-01
1991-02-22,600651.SH,383.6,383.6,383.6,4000.0,62000.0,15.5,0.040407,0.04,1990-12-21,1991-06-29
1991-02-25,600602.SH,521.6,521.6,524.2,58800.0,306000.0,5.204082,0.009977,0.01,1991-01-03,1992-12-01
1991-02-25,600651.SH,381.7,381.7,385.5,19800.0,303000.0,15.30303,0.040092,0.04,1990-12-21,1991-06-29
1991-02-26,600602.SH,519.0,519.0,521.6,18300.0,94000.0,5.136612,0.009897,0.01,1991-01-03,1992-12-01
1991-02-26,600651.SH,383.6,379.8,383.6,6800.0,102000.0,15.0,0.039103,0.04,1990-12-21,1991-06-29
1991-02-27,600602.SH,516.4,516.4,516.4,5400.0,27000.0,5.0,0.009682,0.01,1991-01-03,1992-12-01
1991-02-27,600651.SH,385.5,385.5,385.5,800.0,12000.0,15.0,0.038911,0.04,1990-12-21,1991-06-29
1991-02-28,600602.SH,513.8,513.8,513.8,188400.0,967000.0,5.132696,0.00999,0.01,1991-01-03,1992-12-01
1991-02-28,600651.SH,387.4,387.4,387.4,2000.0,30000.0,15.0,0.03872,0.04,1990-12-21,1991-06-29
1991-03-01,600602.SH,511.2,511.2,511.2,687500.0,3514000.0,5.111273,0.009999,0.01,1991-01-03,1992-12-01
1991-03-01,600651.SH,389.3,389.3,389.3,4200.0,65000.0,15.47619,0.039754,0.04,1990-12-21,1991-06-29
1991-03-04,600602.SH,508.6,508.6,508.6,190600.0,969000.0,5.083945,0.009996,0.01,1991-01-03,1992-12-01
1991-03-04,600651.SH,387.4,387.4,391.2,14200.0,221000.0,15.56338,0.040174,0.04,1990-12-21,1991-06-29
1991-03-05,600602.SH,506.1,506.1,506.15,48200.0,243000.0,5.041494,0.009961,0.01,1991-01-03,1992-12-01
1991-03-05,600651.SH,385.5,385.5,385.5,4200.0,63000.0,15.0,0.038911,0.04,1990-12-21,1991-06-29
1991-03-06,600602.SH,503.6,503.6,503.6,34600.0,174000.0,5.028902,0.009986,0.01,1991-01-03,1992-12-01
1991-03-07,600602.SH,501.1,501.1,501.1,40900.0,204000.0,4.987775,0.009954,0.01,1991-01-03,1992-12-01
1991-03-07,600651.SH,381.7,381.7,381.7,2400.0,37000.0,15.416667,0.040389,0.04,1990-12-21,1991-06-29
1991-03-08,600602.SH,498.6,498.6,498.6,57800.0,288000.0,4.982699,0.009993,0.01,1991-01-03,1992-12-01
1991-03-08,600651.SH,379.8,379.8,379.8,1600.0,24000.0,15.0,0.039494,0.04,1990-12-21,1991-06-29
1991-03-11,600602.SH,496.1,496.1,496.1,43600.0,216000.0,4.954128,0.009986,0.01,1991-01-03,1992-12-01
1991-03-11,600651.SH,377.9,377.9,377.9,600.0,9000.0,15.0,0.039693,0.04,1990-12-21,1991-06-29
1991-03-12,600602.SH,493.6,493.6,493.6,67900.0,335000.0,4.933726,0.009995,0.01,1991-01-03,1992-12-01
1991-03-12,600651.SH,376.0,376.0,379.8,18700.0,282000.0,15.080214,0.040107,0.04,1990-12-21,1991-06-29
1991-03-13,600602.SH,481.1,481.1,481.1,20000.0,96000.0,4.8,0.009977,0.01,1991-01-03,1992-12-01
1991-03-13,600651.SH,377.9,374.1,377.9,12000.0,180000.0,15.0,0.039693,0.04,1990-12-21,1991-06-29
1991-03-14,600602.SH,478.7,478.7,478.7,20100.0,96000.0,4.776119,0.009977,0.01,1991-01-03,1992-12-01
1991-03-14,600651.SH,379.8,378.5,379.8,6800.0,104000.0,15.294118,0.040269,0.04,1990-12-21,1991-06-29
1991-03-15,600602.SH,476.3,476.3,476.3,20800.0,99000.0,4.759615,0.009993,0.01,1991-01-03,1992-12-01
1991-03-15,600651.SH,381.7,381.7,381.7,4000.0,60000.0,15.0,0.039298,0.04,1990-12-21,1991-06-29
1991-03-18,600602.SH,473.9,473.9,473.9,79000.0,374000.0,4.734177,0.00999,0.01,1991-01-03,1992-12-01
1991-03-18,600651.SH,379.8,379.8,383.6,14500.0,221000.0,15.241379,0.04013,0.04,1990-12-21,1991-06-29
1991-03-19,600602.SH,471.5,471.5,471.5,56700.0,267000.0,4.708995,0.009987,0.01,1991-01-03,1992-12-01
1991-03-19,600651.SH,377.9,377.9,377.9,2200.0,34000.0,15.454545,0.040896,0.04,1990-12-21,1991-06-29
1991-03-20,600602.SH,469.1,469.1,469.1,42000.0,197000.0,4.690476,0.009999,0.01,1991-01-03,1992-12-01
1991-03-20,600651.SH,370.5,370.5,370.5,4400.0,64000.0,14.545455,0.039259,0.04,1990-12-21,1991-06-29
1991-03-21,600602.SH,466.8,466.8,466.8,11400.0,53000.0,4.649123,0.00996,0.01,1991-01-03,1992-12-01
1991-03-21,600651.SH,368.6,368.6,368.6,600.0,8000.0,13.333333,0.036173,0.04,1990-12-21,1991-06-29
1991-03-22,600602.SH,464.5,464.5,464.5,10200.0,47000.0,4.607843,0.00992,0.01,1991-01-03,1992-12-01
1991-03-25,600602.SH,462.2,462.2,462.2,20000.0,92000.0,4.6,0.009952,0.01,1991-01-03,1992-12-01
1991-03-25,600651.SH,365.0,365.0,368.6,6700.0,98000.0,14.626866,0.040074,0.04,1990-12-21,1991-06-29
1991-03-26,600602.SH,459.9,459.9,459.9,52200.0,240000.0,4.597701,0.009997,0.01,1991-01-03,1992-12-01
1991-03-26,600651.SH,365.1,363.2,366.8,5800.0,83000.0,14.310345,0.039196,0.04,1990-12-21,1991-06-29
1991-03-27,600602.SH,457.6,457.6,457.6,48900.0,223000.0,4.560327,0.009966,0.01,1991-01-03,1992-12-01
1991-03-27,600651.SH,363.3,363.3,363.3,2700.0,39000.0,14.444444,0.039759,0.04,1990-12-21,1991-06-29
1991-03-28,600602.SH,455.3,455.3,455.3,72400.0,329000.0,4.544199,0.009981,0.01,1991-01-03,1992-12-01
1991-03-28,600651.SH,361.5,361.5,361.5,500.0,7000.0,14.0,0.038728,0.04,1990-12-21,1991-06-29
1991-03-29,600602.SH,453.0,453.0,453.0,150800.0,683000.0,4.529178,0.009998,0.01,1991-01-03,1992-12-01
1991-03-29,600651.SH,363.3,359.7,363.3,15900.0,229000.0,14.402516,0.039644,0.04,1990-12-21,1991-06-29
1991-04-01,600602.SH,455.3,450.7,455.3,1153000.0,5223000.0,4.529922,0.009949,0.01,1991-01-03,1992-12-01
1991-04-01,600651.SH,365.1,365.1,365.1,6400.0,94000.0,14.6875,0.040229,0.04,1990-12-21,1991-06-29
1991-04-02,600602.SH,457.6,457.6,457.6,5000.0,22000.0,4.4,0.009615,0.01,1991-01-03,1992-12-01
1991-04-02,600651.SH,366.9,366.9,366.9,1900.0,27000.0,14.210526,0.038731,0.04,1990-12-21,1991-06-29
1991-04-03,600602.SH,459.9,459.9,459.9,190600.0,876000.0,4.596013,0.009994,0.01,1991-01-03,1992-12-01
1991-04-03,600651.SH,368.7,368.7,368.7,1400.0,19000.0,13.571429,0.036809,0.04,1990-12-21,1991-06-29
1991-04-04,600602.SH,460.0,457.6,462.2,1032400.0,4763000.0,4.613522,0.010029,0.01,1991-01-03,1992-12-01
1991-04-04,600651.SH,370.5,370.5,370.5,17800.0,264000.0,14.831461,0.040031,0.04,1990-12-21,1991-06-29
1991-04-05,600602.SH,460.0,457.7,460.0,1110300.0,5082000.0,4.577141,0.00995,0.01,1991-01-03,1992-12-01
1991-04-05,600651.SH,368.7,368.7,372.4,29400.0,437000.0,14.863946,0.040314,0.04,1990-12-21,1991-06-29
1991-04-08,600602.SH,457.7,457.7,457.7,150600.0,689000.0,4.575033,0.009996,0.01,1991-01-03,1992-12-01
1991-04-08,600651.SH,366.9,366.9,366.9,2300.0,33000.0,14.347826,0.039106,0.04,1990-12-21,1991-06-29
1991-04-09,600602.SH,455.4,455.4,455.4,10500.0,47000.0,4.47619,0.009829,0.01,1991-01-03,1992-12-01
1991-04-09,600651.SH,365.1,365.1,365.1,200.0,3000.0,15.0,0.041085,0.04,1990-12-21,1991-06-29
1991-04-10,600602.SH,453.1,453.1,453.1,12600.0,57000.0,4.52381,0.009984,0.01,1991-01-03,1992-12-01
1991-04-11,600602.SH,450.8,450.8,450.8,7800.0,35000.0,4.487179,0.009954,0.01,1991-01-03,1992-12-01
1991-04-11,600651.SH,361.5,361.5,361.5,600.0,8000.0,13.333333,0.036883,0.04,1990-12-21,1991-06-29
1991-04-12,600602.SH,448.5,448.5,448.5,23700.0,106000.0,4.472574,0.009972,0.01,1991-01-03,1992-12-01
1991-04-12,600651.SH,359.7,359.7,359.7,800.0,12000.0,15.0,0.041701,0.04,1990-12-21,1991-06-29
1991-04-15,600602.SH,446.3,446.3,446.3,13400.0,59000.0,4.402985,0.009866,0.01,1991-01-03,1992-12-01
1991-04-15,600651.SH,361.5,357.9,361.5,9400.0,136000.0,14.468085,0.040022,0.04,1990-12-21,1991-06-29
1991-04-16,600602.SH,444.1,444.1,444.1,2800.0,12000.0,4.285714,0.00965,0.01,1991-01-03,1992-12-01
1991-04-16,600651.SH,363.3,363.3,363.3,2600.0,37000.0,14.230769,0.039171,0.04,1990-12-21,1991-06-29
1991-04-17,600602.SH,441.9,441.9,441.9,3000.0,13000.0,4.333333,0.009806,0.01,1991-01-03,1992-12-01
1991-04-17,600651.SH,365.1,365.1,365.1,12900.0,188000.0,14.573643,0.039917,0.04,1990-12-21,1991-06-29
1991-04-18,600602.SH,439.7,439.7,439.7,3000.0,13000.0,4.333333,0.009855,0.01,1991-01-03,1992-12-01
1991-04-18,600651.SH,363.3,363.3,366.9,1400.0,20000.0,14.285714,0.039322,0.04,1990-12-21,1991-06-29
1991-04-19,600602.SH,437.5,437.5,437.5,42000.0,183000.0,4.357143,0.009959,0.01,1991-01-03,1992-12-01
1991-04-19,600651.SH,365.1,361.5,365.1,8200.0,120000.0,14.634146,0.040083,0.04,1990-12-21,1991-06-29
1991-04-22,600602.SH,435.3,435.3,435.3,26900.0,117000.0,4.349442,0.009992,0.01,1991-01-03,1992-12-01
1991-04-22,600651.SH,363.3,363.3,364.0,2400.0,34000.0,14.166667,0.038994,0.04,1990-12-21,1991-06-29
1991-04-23,600602.SH,433.1,433.1,433.1,8400.0,36000.0,4.285714,0.009895,0.01,1991-01-03,1992-12-01
1991-04-23,600651.SH,361.5,361.5,361.5,1800.0,26000.0,14.444444,0.039957,0.04,1990-12-21,1991-06-29
1991-04-24,600602.SH,430.9,430.9,430.9,4400.0,18000.0,4.090909,0.009494,0.01,1991-01-03,1992-12-01
1991-04-24,600651.SH,360.0,359.9,360.0,300.0,4000.0,13.333333,0.037037,0.04,1990-12-21,1991-06-29
1991-04-25,600602.SH,428.7,428.7,430.85,133700.0,573000.0,4.285714,0.009997,0.01,1991-01-03,1992-12-01
1991-04-25,600651.SH,358.3,358.3,361.8,4400.0,63000.0,14.318182,0.039961,0.04,1990-12-21,1991-06-29
1991-04-26,600602.SH,429.45,424.4,433.0,1283700.0,5508000.0,4.290722,0.009991,0.01,1991-01-03,1992-12-01
1991-04-29,600602.SH,425.2,425.2,433.0,746400.0,3182000.0,4.26313,0.010026,0.01,1991-01-03,1992-12-01
1991-04-30,600602.SH,420.9,420.9,425.2,453900.0,1918000.0,4.2256,0.010039,0.01,1991-01-03,1992-12-01
1991-05-02,600602.SH,416.7,416.7,416.7,102700.0,427000.0,4.157741,0.009978,0.01,1991-01-03,1992-12-01
1991-05-02,600651.SH,369.2,369.2,369.2,7000.0,104000.0,14.857143,0.040241,0.04,1990-12-21,1991-06-29
1991-05-03,600602.SH,412.5,412.5,412.5,377200.0,1555000.0,4.122481,0.009994,0.01,1991-01-03,1992-12-01
1991-05-03,600651.SH,365.5,365.5,372.9,4200.0,62000.0,14.761905,0.040388,0.04,1990-12-21,1991-06-29
1991-05-06,600602.SH,408.4,408.4,408.4,261100.0,1066000.0,4.082727,0.009997,0.01,1991-01-03,1992-12-01
1991-05-06,600651.SH,362.0,361.8,369.2,7100.0,103000.0,14.507042,0.040075,0.04,1990-12-21,1991-06-29
1991-05-07,600602.SH,404.3,404.3,404.3,173100.0,699000.0,4.038128,0.009988,0.01,1991-01-03,1992-12-01
1991-05-07,600651.SH,365.6,362.0,365.6,300.0,4000.0,13.333333,0.03647,0.04,1990-12-21,1991-06-29
1991-05-08,600602.SH,400.3,400.3,400.3,20900.0,83000.0,3.971292,0.009921,0.01,1991-01-03,1992-12-01
1991-05-08,600651.SH,363.6,363.6,369.3,5700.0,83000.0,14.561404,0.040048,0.04,1990-12-21,1991-06-29
1991-05-09,600602.SH,396.3,396.3,396.3,211700.0,838000.0,3.958432,0.009988,0.01,1991-01-03,1992-12-01
1991-05-09,600651.SH,363.0,362.5,367.2,1200.0,16000.0,13.333333,0.036731,0.04,1990-12-21,1991-06-29
1991-05-10,600602.SH,392.3,392.3,392.3,11400.0,44000.0,3.859649,0.009839,0.01,1991-01-03,1992-12-01
1991-05-10,600651.SH,366.5,363.0,366.5,1900.0,27000.0,14.210526,0.038774,0.04,1990-12-21,1991-06-29
1991-05-13,600602.SH,388.4,388.4,388.4,18700.0,72000.0,3.850267,0.009913,0.01,1991-01-03,1992-12-01
1991-05-13,600651.SH,362.8,362.8,369.0,1400.0,21000.0,15.0,0.041345,0.04,1990-12-21,1991-06-29
1991-05-14,600602.SH,384.5,384.5,384.5,21400.0,82000.0,3.831776,0.009966,0.01,1991-01-03,1992-12-01
1991-05-14,600651.SH,364.8,360.1,364.8,1800.0,25000.0,13.888889,0.038073,0.04,1990-12-21,1991-06-29
1991-05-15,600602.SH,380.7,380.7,380.7,27100.0,103000.0,3.800738,0.009984,0.01,1991-01-03,1992-12-01
1991-05-15,600651.SH,366.0,364.5,366.0,3600.0,51000.0,14.166667,0.038707,0.04,1990-12-21,1991-06-29
1991-05-16,600602.SH,376.9,376.9,376.9,297000.0,1119000.0,3.767677,0.009996,0.01,1991-01-03,1992-12-01
1991-05-16,600651.SH,364.0,362.4,369.4,3500.0,51000.0,14.571429,0.040031,0.04,1990-12-21,1991-06-29
1991-05-17,600602.SH,380.7,373.1,380.7,1956800.0,7315000.0,3.738246,0.009819,0.01,1991-01-03,1992-12-01
1991-05-20,600602.SH,384.5,384.5,384.5,17900.0,68000.0,3.798883,0.00988,0.01,1991-01-03,1992-12-01
1991-05-20,600651.SH,370.7,370.7,370.7,3200.0,48000.0,15.0,0.040464,0.04,1990-12-21,1991-06-29
1991-05-21,600602.SH,388.3,388.3,388.3,31600.0,122000.0,3.860759,0.009943,0.01,1991-01-03,1992-12-01
1991-05-21,600651.SH,374.4,374.4,374.4,2000.0,30000.0,15.0,0.040064,0.04,1990-12-21,1991-06-29
1991-05-22,600602.SH,384.4,384.4,392.2,1714600.0,6723000.0,3.921031,0.0102,0.01,1991-01-03,1992-12-01
1991-05-22,600651.SH,378.0,378.0,378.1,7600.0,114000.0,15.0,0.039683,0.04,1990-12-21,1991-06-29
1991-05-23,600602.SH,388.2,380.6,388.2,450100.0,1716000.0,3.812486,0.009821,0.01,1991-01-03,1992-12-01
1991-05-23,600651.SH,374.2,374.2,378.0,4600.0,68000.0,14.782609,0.039505,0.04,1990-12-21,1991-06-29
1991-05-24,600602.SH,392.1,392.1,392.1,68100.0,267000.0,3.920705,0.009999,0.01,1991-01-03,1992-12-01
1991-05-24,600651.SH,377.9,377.9,377.9,2400.0,37000.0,15.416667,0.040796,0.04,1990-12-21,1991-06-29
1991-05-27,600602.SH,394.0,388.3,396.0,806200.0,3185000.0,3.950633,0.010027,0.01,1991-01-03,1992-12-01
1991-05-27,600651.SH,381.7,381.7,381.7,6200.0,94000.0,15.16129,0.03972,0.04,1990-12-21,1991-06-29
1991-05-28,600602.SH,397.9,397.5,397.9,149600.0,595000.0,3.977273,0.009996,0.01,1991-01-03,1992-12-01
1991-05-28,600651.SH,385.5,385.5,385.5,1000.0,16000.0,16.0,0.041505,0.04,1990-12-21,1991-06-29
1991-05-29,600602.SH,401.9,401.9,401.9,20700.0,83000.0,4.009662,0.009977,0.01,1991-01-03,1992-12-01
1991-05-29,600651.SH,389.4,389.4,389.4,200.0,3000.0,15.0,0.038521,0.04,1990-12-21,1991-06-29
1991-05-30,600602.SH,405.9,405.45,405.9,20700.0,83000.0,4.009662,0.009878,0.01,1991-01-03,1992-12-01
1991-05-31,600602.SH,410.0,410.0,410.0,88600.0,363000.0,4.097065,0.009993,0.01,1991-01-03,1992-12-01
1991-05-31,600651.SH,397.2,397.2,397.2,1600.0,26000.0,16.25,0.040911,0.04,1990-12-21,1991-06-29
1991-06-03,600602.SH,414.1,414.1,414.1,57200.0,236000.0,4.125874,0.009963,0.01,1991-01-03,1992-12-01
1991-06-03,600651.SH,401.2,401.2,401.2,1200.0,19000.0,15.833333,0.039465,0.04,1990-12-21,1991-06-29
1991-06-04,600602.SH,418.2,418.2,418.2,344700.0,1441000.0,4.180447,0.009996,0.01,1991-01-03,1992-12-01
1991-06-04,600651.SH,405.2,405.2,405.2,700.0,11000.0,15.714286,0.038782,0.04,1990-12-21,1991-06-29
1991-06-05,600602.SH,422.4,422.4,422.4,24300.0,102000.0,4.197531,0.009937,0.01,1991-01-03,1992-12-01
1991-06-05,600651.SH,409.3,409.3,409.3,1100.0,18000.0,16.363636,0.03998,0.04,1990-12-21,1991-06-29
1991-06-06,600602.SH,426.6,426.6,426.6,24600.0,104000.0,4.227642,0.00991,0.01,1991-01-03,1992-12-01
1991-06-07,600602.SH,430.9,430.9,430.9,2400.0,10000.0,4.166667,0.00967,0.01,1991-01-03,1992-12-01
1991-06-07,600651.SH,417.5,417.5,417.5,400.0,7000.0,17.5,0.041916,0.04,1990-12-21,1991-06-29
1991-06-10,600602.SH,435.2,435.2,435.2,17900.0,77000.0,4.301676,0.009884,0.01,1991-01-03,1992-12-01
1991-06-10,600651.SH,421.7,421.7,421.7,600.0,10000.0,16.666667,0.039523,0.04,1990-12-21,1991-06-29
1991-06-11,600602.SH,439.6,439.6,439.6,30300.0,133000.0,4.389439,0.009985,0.01,1991-01-03,1992-12-01
1991-06-11,600651.SH,425.9,425.9,425.9,3200.0,54000.0,16.875,0.039622,0.04,1990-12-21,1991-06-29
1991-06-12,600602.SH,444.0,444.0,444.0,123000.0,546000.0,4.439024,0.009998,0.01,1991-01-03,1992-12-01
1991-06-12,600651.SH,430.2,430.2,430.2,5800.0,99000.0,17.068966,0.039677,0.04,1990-12-21,1991-06-29
1991-06-13,600602.SH,448.4,440.0,448.4,1932900.0,8663000.0,4.481867,0.009995,0.01,1991-01-03,1992-12-01
1991-06-13,600651.SH,434.5,425.9,434.5,52800.0,914000.0,17.310606,0.03984,0.04,1990-12-21,1991-06-29
1991-06-14,600602.SH,443.9,443.9,452.9,582300.0,2593000.0,4.453031,0.010032,0.01,1991-01-03,1992-12-01
1991-06-14,600651.SH,430.2,430.2,438.8,14900.0,258000.0,17.315436,0.04025,0.04,1990-12-21,1991-06-29
1991-06-17,600602.SH,448.3,439.5,448.3,597600.0,2661000.0,4.452811,0.009933,0.01,1991-01-03,1992-12-01
1991-06-17,600651.SH,434.5,425.9,434.5,15000.0,259000.0,17.266667,0.039739,0.04,1990-12-21,1991-06-29
1991-06-18,600602.SH,452.8,452.8,452.8,188900.0,855000.0,4.526204,0.009996,0.01,1991-01-03,1992-12-01
1991-06-18,600651.SH,438.8,438.8,438.8,500.0,8000.0,16.0,0.036463,0.04,1990-12-21,1991-06-29
1991-06-19,600602.SH,457.3,457.3,457.3,140000.0,640000.0,4.571429,0.009997,0.01,1991-01-03,1992-12-01
1991-06-19,600651.SH,443.2,443.2,443.2,1200.0,20000.0,16.666667,0.037605,0.04,1990-12-21,1991-06-29
1991-06-20,600602.SH,461.9,461.9,461.9,217200.0,1003000.0,4.617864,0.009998,0.01,1991-01-03,1992-12-01
1991-06-20,600651.SH,447.6,447.6,447.6,3400.0,60000.0,17.647059,0.039426,0.04,1990-12-21,1991-06-29
1991-06-21,600602.SH,466.5,457.3,466.5,1264900.0,5897000.0,4.662029,0.009994,0.01,1991-01-03,1992-12-01
1991-06-21,600651.SH,452.1,449.0,452.1,23000.0,414000.0,18.0,0.039814,0.04,1990-12-21,1991-06-29
1991-06-24,600602.SH,471.2,471.2,471.2,172000.0,810000.0,4.709302,0.009994,0.01,1991-01-03,1992-12-01
1991-06-24,600651.SH,456.6,456.6,456.6,3500.0,63000.0,18.0,0.039422,0.04,1990-12-21,1991-06-29
1991-06-25,600602.SH,475.9,475.9,475.9,131000.0,623000.0,4.755725,0.009993,0.01,1991-01-03,1992-12-01
1991-06-25,600651.SH,461.2,460.8,461.2,17900.0,330000.0,18.435754,0.039973,0.04,1990-12-21,1991-06-29
1991-06-26,600602.SH,480.7,480.7,480.7,310300.0,1491000.0,4.805027,0.009996,0.01,1991-01-03,1992-12-01
1991-06-26,600651.SH,465.8,465.8,465.8,4400.0,81000.0,18.409091,0.039521,0.04,1990-12-21,1991-06-29
1991-06-27,600602.SH,485.5,485.5,485.5,426200.0,2069000.0,4.854528,0.009999,0.01,1991-01-03,1992-12-01
1991-06-27,600651.SH,470.5,470.5,470.5,400.0,7000.0,17.5,0.037194,0.04,1990-12-21,1991-06-29
1991-06-28,600602.SH,490.4,490.4,490.4,443000.0,2172000.0,4.902935,0.009998,0.01,1991-01-03,1992-12-01
1991-06-28,600651.SH,475.2,466.0,475.2,20600.0,390000.0,18.932039,0.03984,0.04,1990-12-21,1991-06-29
1991-07-01,600602.SH,485.5,485.5,495.3,2172400.0,10662000.0,4.907936,0.010109,0.01,1991-01-03,1992-12-01
1991-07-01,600654.SH,423.2,423.2,423.2,78000.0,330000.0,4.230769,0.009997,0.01,1991-07-01,1992-05-30
1991-07-02,600602.SH,480.6,480.6,480.6,167000.0,802000.0,4.802395,0.009992,0.01,1991-01-03,1992-12-01
1991-07-02,600654.SH,419.0,419.0,419.0,32300.0,135000.0,4.179567,0.009975,0.01,1991-07-01,1992-05-30
1991-07-03,600602.SH,475.8,475.8,475.8,101300.0,481000.0,4.748272,0.00998,0.01,1991-01-03,1992-12-01
1991-07-03,600654.SH,423.2,414.8,423.2,118600.0,495000.0,4.173693,0.009862,0.01,1991-07-01,1992-05-30
1991-07-04,600602.SH,480.6,471.0,480.6,1211700.0,5746000.0,4.742098,0.009867,0.01,1991-01-03,1992-12-01
1991-07-04,600654.SH,427.4,419.0,427.4,22300.0,95000.0,4.26009,0.009967,0.01,1991-07-01,1992-05-30
1991-07-05,600602.SH,475.8,475.8,485.4,1287600.0,6200000.0,4.81516,0.01012,0.01,1991-01-03,1992-12-01
1991-07-05,600654.SH,431.7,423.5,431.7,86100.0,370000.0,4.297329,0.009954,0.01,1991-07-01,1992-05-30
1991-07-08,600601.SH,44.8,44.8,44.8,12900.0,57000.0,4.418605,0.09863,0.1,1991-07-01,1992-12-01
1991-07-08,600602.SH,471.0,471.0,475.8,374200.0,1763000.0,4.711384,0.010003,0.01,1991-01-03,1992-12-01
1991-07-08,600653.SH,53.6,52.8,53.6,123200.0,658000.0,5.340909,0.099644,0.1,1991-07-01,1992-02-27
1991-07-08,600654.SH,436.0,427.4,436.0,54800.0,236000.0,4.306569,0.009877,0.01,1991-07-01,1992-05-30
1991-07-09,600601.SH,44.4,44.4,45.2,73600.0,327000.0,4.442935,0.100066,0.1,1991-07-01,1992-12-01
1991-07-09,600602.SH,466.3,466.3,475.7,638000.0,2989000.0,4.684953,0.010047,0.01,1991-01-03,1992-12-01
1991-07-09,600653.SH,54.1,54.1,54.1,70500.0,381000.0,5.404255,0.099894,0.1,1991-07-01,1992-02-27
